-94.56,0
-84.26,0
-100,0
-94.5,0
-100,0
-100,0
-100,0
-100,0
-91.06,0
-100,0
-100,0
-99.74,0
-93.92,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-93.82,0
-100,0
-98.02,0
-100,0
-100,0
-100,0
-45.6,0
-100,0
-100,0
-100,0
-99.94,0
-99.9,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-99.78,0
-98.7,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-99.98,0
-100,0
-97.68,0
-84.5,0
-100,0
-99.98,0
-98.7,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-55.46,0
-99.94,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-83.14,0
-82.56,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-98.4,0
-96.5,0
-90.62,0
-100,0
-100,0
-100,0
-100,0
-100,0
25.78,0
-100,0
-100,0
-100,0
-86.82,0
-100,0
-100,0
-100,0
-100,0
-100,0
-98.82,0
-100,0
-100,0
-100,0
-99.72,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-98.66,0
-100,0
-100,0
-98.24,0
-53.62,0
-99.94,0
-100,0
-81.28,0
-100,0
-94.64,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-82.88,0
-17.4,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-93.46,0
-100,0
-100,0
-100,0
-100,0
-100,0
-26.56,0
-100,0
-100,0
-100,0
-98.88,0
-100,0
-100,0
-100,0
-100,0
-100,0
-98.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.88,0
-100,0
-99.96,0
-7.3,0
-100,0
-99.92,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
8.4,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-99.66,0
-100,0
-100,0
-100,0
-100,0
-87.5,0
-87.88,0
-100,0
-100,0
-72.78,0
-100,0
-100,0
-100,0
-100,0
-100,0
-96.44,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-83.06,0
-100,0
-13.1,0
-98.84,0
-100,0
-96.72,0
-100,0
-100,0
-100,0
-98.5,0
-100,0
-100,0
-100,0
-100,0
-95.1,0
-100,0
-100,0
-100,0
-87.26,0
-100,0
-100,0
-100,0
-100,0
-99.2,0
-100,0
-100,0
-100,0
-100,0
-99.92,0
-100,0
-100,0
-97.24,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-81.54,0
6,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-97.4,0
-99.82,0
-52.16,0
-100,0
-53.48,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-39.76,0
-99.98,0
-100,0
-100,0
-100,0
-99.36,0
-98.1,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-98.86,0
-100,0
-100,0
-100,0
-99.88,0
-100,0
-100,0
-100,0
-99.98,0
-88.7,0
-100,0
-100,0
-100,0
-100,0
-88.12,0
-99.88,0
-100,0
-100,0
-100,0
-99.48,0
-100,0
-100,0
-100,0
-98.64,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-96.6,0
-100,0
-100,0
-100,0
-96.1,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-43.64,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-83.54,0
-100,0
-83.04,0
-99.8,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-90.96,0
-100,0
-100,0
-99.72,0
-100,0
-99.98,0
-99.06,0
-100,0
-100,0
-99.56,0
-100,0
-99.52,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.88,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-97.88,0
-99.58,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-94.96,0
-100,0
-100,0
-99.92,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.82,0
-100,0
-100,0
-100,0
-100,0
-94.14,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-99.08,0
-100,0
-100,0
-75.28,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-80.66,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.32,0
-100,0
-99.96,0
-99.98,0
-100,0
-100,0
-99.98,0
-99.26,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
75.46,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-73.32,0
-100,0
-100,0
-100,0
-100,0
-100,0
-98.66,0
-100,0
-100,0
-100,0
-100,0
-99.4,0
-86.26,0
-100,0
-64.2,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-99.74,0
-98.84,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.88,0
-100,0
-100,0
-97.18,0
-100,0
-100,0
-99.72,0
-100,0
-100,0
-97.26,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-98.8,0
-100,0
-94.64,0
-100,0
-100,0
-100,0
-100,0
-99.08,0
-100,0
-100,0
-100,0
-97.2,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-91.6,0
-100,0
-99.94,0
-99.98,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-67.72,0
-100,0
-100,0
-100,0
-100,0
-95.88,0
-100,0
-99.54,0
-99.68,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.56,0
-99.48,0
-98.62,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-33.44,0
-100,0
-99.96,0
-100,0
-100,0
-99.86,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-85.06,0
-94.04,0
-50.02,0
-100,0
-100,0
-100,0
-99.18,0
-18.44,0
-99.62,0
31.62,0
-97.26,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.78,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-98.4,0
-100,0
-100,0
-96.76,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.82,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-95.94,0
-96.18,0
-99.64,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-97.16,0
-100,0
-100,0
-100,0
-99.6,0
-99.96,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-85.26,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-99.94,0
-100,0
-91.2,0
-100,0
-97.02,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-40.14,0
-100,0
-100,0
-100,0
-100,0
-100,0
-88.1,0
-100,0
-100,0
-100,0
-66.36,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-77.68,0
-100,0
-100,0
-97.6,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-96.72,0
-99.44,0
-99.72,0
-100,0
-80.5,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-88.96,0
-100,0
-100,0
-99.88,0
-100,0
-100,0
-94.9,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.52,0
-100,0
-100,0
-82.52,0
-99.18,0
-100,0
-99.98,0
-100,0
-99.92,0
-100,0
-100,0
-100,0
-89.6,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.06,0
-100,0
-100,0
-81.82,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-99.32,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-97.66,0
-100,0
-92.54,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-98.24,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-99.98,0
-100,0
-89.48,0
-100,0
-100,0
-99.98,0
-100,0
-99.94,0
-100,0
-100,0
-99.96,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-99.94,0
-100,0
-100,0
-99.84,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-91.38,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.66,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.14,0
-100,0
-100,0
-86.88,0
-100,0
-100,0
-100,0
-25.1,0
-99.9,0
-100,0
-100,0
-93.4,0
-100,0
-99.94,0
-94.16,0
-100,0
-98.76,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-86.02,0
-100,0
-100,0
-100,0
-100,0
-100,0
-88.58,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-20.76,0
-88.5,0
-100,0
-100,0
-99.18,0
-100,0
-100,0
-100,0
-100,0
-100,0
-97.12,0
-95.58,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-97.86,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.88,0
-99.8,0
-100,0
-100,0
-100,0
-100,0
-90.12,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.48,0
-98,0
-45.06,0
-100,0
-99.9,0
-49.22,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-59.34,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.66,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.86,0
-100,0
-100,0
-100,0
-100,0
-92.24,0
-100,0
-100,0
-91.74,0
-98.72,0
-100,0
-100,0
-100,0
-100,0
-99.14,0
-99.92,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
12.96,0
-100,0
-99.94,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
17.2,0
-98.06,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-91.52,0
-99.9,0
-100,0
-100,0
-100,0
-98.7,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-99.92,0
-99.84,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-60.46,0
-100,0
-100,0
-100,0
-83.14,0
-100,0
-100,0
-100,0
-100,0
-100,0
-61.42,0
-100,0
-100,0
-92.76,0
-99.78,0
-94.66,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.62,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-24.38,0
-100,0
-100,0
-100,0
-99.88,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-87.08,0
-100,0
-100,0
-99.4,0
-100,0
-100,0
-100,0
-94.92,0
-99.52,0
-100,0
-100,0
-100,0
-86.3,0
-100,0
-98.02,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-99.78,0
-100,0
-100,0
-99.5,0
-100,0
-100,0
-100,0
-100,0
-98.24,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.88,0
27.44,0
-100,0
-86.12,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.94,0
-100,0
-99.92,0
-100,0
-99.92,0
-69.46,0
-100,0
-100,0
-100,0
-100,0
-79.66,0
-100,0
-100,0
-98.3,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.56,0
-95.7,0
-100,0
-100,0
-27.94,0
-98.94,0
-100,0
-100,0
-99.54,0
-100,0
-100,0
20.72,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.86,0
-100,0
-100,0
-100,0
-99.98,0
-99.6,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.88,0
-94.22,0
-99.98,0
-99.7,0
-100,0
-99.2,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-96.54,0
-99.92,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-87.12,0
-100,0
34.88,0
-100,0
-100,0
-100,0
-100,0
-100,0
-81.5,0
-100,0
-100,0
-100,0
-100,0
-99.76,0
-100,0
-100,0
-100,0
-100,0
-98.86,0
-99.92,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.78,0
-100,0
-90.82,0
-98.8,0
-100,0
-99.78,0
-100,0
-98.48,0
-100,0
-92.58,0
-99.94,0
-100,0
-100,0
-100,0
-89.06,0
-99.8,0
-19.14,0
-100,0
-98.8,0
-100,0
-99.08,0
-100,0
-100,0
-100,0
-100,0
-87.2,0
-99.96,0
-100,0
-100,0
-100,0
-87.52,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-98.58,0
-100,0
-47,0
-100,0
-99.94,0
-100,0
-92.22,0
-80.78,0
61.02,0
-100,0
-100,0
-87.48,0
-100,0
-100,0
-100,0
-100,0
-100,0
-97.44,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-98.1,0
-100,0
-99.82,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.68,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-45.12,0
-94.58,0
-99.42,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.7,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.68,0
-100,0
-100,0
-99.86,0
-100,0
-98.32,0
-100,0
-77.74,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.22,0
-99.7,0
-100,0
-100,0
-100,0
-99.98,0
-97.32,0
-100,0
-100,0
-100,0
-100,0
-100,0
-45.54,0
-100,0
-37.1,0
-99.98,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-93.18,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
83.26,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-96.62,0
-96.78,0
-100,0
-100,0
-100,0
-98.5,0
-100,0
-100,0
-92.4,0
-100,0
-74.52,0
-100,0
-100,0
-99.14,0
-100,0
-100,0
-100,0
-100,0
-100,0
-59.78,0
-99.36,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.76,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.8,0
-93.44,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-99.7,0
-100,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-45.44,0
-99.66,0
-7.64,0
-99.16,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.86,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.92,0
-100,0
-100,0
-95.28,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-85.4,0
-14.94,0
-98.06,0
-84.32,0
-79.5,0
-100,0
-100,0
-100,0
-91.46,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-99.98,0
-100,0
-98.26,0
-100,0
-100,0
-99.96,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-51.06,0
-100,0
-100,0
-100,0
-100,0
-100,0
-100,0
-85.42,0
-100,0
-100,0
19.48,0
-100,0
-100,0
-100,0
-100,0
-24.14,0
-100,0
-100,0
-100,0
